Date,Open,High,Low,Close,Adj Close,Volume
2017-08-08,1146.000000,1151.500000,1139.099976,1147.349976,1130.566650,600256
2017-08-09,1147.800049,1158.900024,1140.099976,1155.550049,1138.646729,530763
2017-08-10,1154.000000,1160.300049,1146.000000,1151.099976,1134.261719,649594
2017-08-11,1135.650024,1148.750000,1121.199951,1143.900024,1127.167114,843233
2017-08-14,1149.449951,1163.699951,1145.000000,1154.000000,1137.119385,511994
2017-08-16,1154.349976,1155.300049,1129.000000,1141.300049,1124.605225,857454
2017-08-17,1141.300049,1142.800049,1132.000000,1134.949951,1118.347900,494638
2017-08-18,1131.949951,1142.449951,1123.000000,1140.000000,1123.324097,357491
2017-08-21,1141.800049,1141.800049,1128.500000,1134.449951,1117.855225,456594
2017-08-22,1140.099976,1142.599976,1125.949951,1129.449951,1112.928467,568911
2017-08-23,1131.800049,1144.500000,1114.000000,1141.300049,1124.605225,513036
2017-08-24,1140.400024,1145.000000,1131.000000,1135.599976,1118.988525,483362
2017-08-28,1131.500000,1159.750000,1126.099976,1155.900024,1138.991577,751938
2017-08-29,1155.000000,1155.000000,1139.300049,1151.699951,1134.853027,578071
2017-08-30,1149.900024,1160.349976,1144.300049,1153.349976,1136.478760,674280
2017-08-31,1146.349976,1174.000000,1144.300049,1168.550049,1151.456543,1131097
2017-09-01,1174.199951,1219.000000,1166.000000,1215.900024,1198.113892,1523879
2017-09-04,1215.900024,1215.900024,1192.000000,1197.050049,1179.539551,682612
2017-09-05,1201.250000,1223.050049,1200.400024,1206.349976,1188.703613,714964
2017-09-06,1198.349976,1213.449951,1198.000000,1206.050049,1188.408081,370400
2017-09-07,1218.000000,1218.800049,1193.949951,1198.650024,1181.116211,832839
2017-09-08,1195.000000,1206.000000,1190.000000,1203.949951,1186.338623,477517
2017-09-11,1206.000000,1241.000000,1199.599976,1238.050049,1219.940063,843302
2017-09-12,1242.000000,1259.949951,1236.050049,1256.349976,1237.972168,1461215
2017-09-13,1250.050049,1262.000000,1249.000000,1254.949951,1236.592529,913364
2017-09-14,1258.000000,1262.000000,1241.000000,1246.050049,1227.822998,754072
2017-09-15,1230.500000,1249.650024,1226.199951,1245.500000,1227.280884,912016
2017-09-18,1250.000000,1261.000000,1248.800049,1255.949951,1237.578003,419287
2017-09-19,1262.000000,1262.000000,1249.199951,1253.300049,1234.966797,464997
2017-09-20,1256.500000,1256.900024,1235.000000,1237.300049,1219.200806,473176
2017-09-21,1238.000000,1247.250000,1224.949951,1229.099976,1211.120850,772766
2017-09-22,1218.050049,1230.199951,1204.900024,1213.250000,1195.502686,896125
2017-09-25,1205.150024,1213.449951,1192.000000,1196.949951,1179.441040,917093
2017-09-26,1187.000000,1189.750000,1164.000000,1174.000000,1156.826782,740276
2017-09-27,1173.099976,1178.550049,1152.849976,1160.000000,1143.031616,786410
2017-09-28,1155.000000,1165.000000,1123.000000,1130.000000,1113.470459,2353175
2017-09-29,1130.000000,1144.949951,1127.000000,1131.699951,1115.145508,791548
2017-10-03,1141.300049,1160.000000,1135.500000,1148.800049,1131.995483,834092
2017-10-04,1154.000000,1167.099976,1147.550049,1154.050049,1137.168701,626750
2017-10-05,1149.650024,1161.500000,1147.599976,1153.250000,1136.380371,327057
2017-10-06,1155.000000,1169.699951,1153.000000,1157.300049,1140.371094,344962
2017-10-09,1169.800049,1169.800049,1152.800049,1158.599976,1141.651978,363972
2017-10-10,1156.000000,1166.949951,1154.000000,1163.000000,1145.987671,316767
2017-10-11,1170.000000,1175.750000,1155.000000,1160.599976,1143.622681,602214
2017-10-12,1156.500000,1162.000000,1146.050049,1158.800049,1141.849121,658884
2017-10-13,1158.800049,1177.099976,1154.150024,1174.250000,1157.073242,417081
2017-10-16,1181.000000,1185.000000,1166.000000,1171.050049,1153.920044,689380
2017-10-17,1170.000000,1200.000000,1170.000000,1197.150024,1179.638062,979278
2017-10-18,1197.800049,1197.800049,1170.000000,1179.650024,1162.394165,523048
2017-10-19,1175.000000,1183.250000,1171.150024,1178.500000,1161.260864,77085
2017-10-23,1184.449951,1191.849976,1159.000000,1174.150024,1156.974731,698954
2017-10-24,1175.000000,1234.000000,1175.000000,1222.900024,1205.011475,2345084
2017-10-25,1222.900024,1232.050049,1195.000000,1201.699951,1184.121460,1015698
2017-10-26,1194.000000,1203.650024,1180.699951,1191.150024,1173.725952,808543
2017-10-27,1193.900024,1195.000000,1178.599976,1184.550049,1167.222534,346755
2017-10-30,1185.000000,1198.800049,1179.550049,1182.550049,1165.251709,280643
2017-10-31,1182.000000,1188.849976,1176.150024,1180.849976,1166.189941,279632
2017-11-01,1185.000000,1188.550049,1174.000000,1175.949951,1161.350708,260543
2017-11-02,1176.400024,1181.949951,1166.000000,1178.400024,1163.770264,245949
2017-11-03,1182.449951,1183.099976,1167.300049,1172.449951,1157.894165,258595
2017-11-06,1168.000000,1173.099976,1155.000000,1162.349976,1147.919556,314729
2017-11-07,1158.000000,1164.650024,1132.500000,1141.449951,1127.279053,758497
2017-11-08,1147.099976,1179.400024,1145.050049,1172.199951,1157.647339,691775
2017-11-09,1177.849976,1198.449951,1173.599976,1195.599976,1180.756714,884722
2017-11-10,1194.900024,1194.900024,1160.000000,1178.599976,1163.967773,1130647
2017-11-13,1184.000000,1189.500000,1168.849976,1174.949951,1160.363037,363501
2017-11-14,1174.949951,1176.000000,1152.400024,1155.050049,1140.710327,547558
2017-11-15,1155.000000,1190.000000,1151.050049,1181.550049,1166.881226,829732
2017-11-16,1183.000000,1189.000000,1175.000000,1179.550049,1164.906128,429230
2017-11-17,1186.000000,1193.900024,1166.000000,1171.300049,1156.758545,454013
2017-11-20,1173.000000,1176.449951,1159.650024,1166.349976,1151.869873,255840
2017-11-21,1168.599976,1175.000000,1156.000000,1160.300049,1145.895142,421268
2017-11-22,1162.500000,1176.500000,1155.000000,1174.300049,1159.721313,731572
2017-11-23,1175.500000,1177.900024,1157.050049,1159.599976,1145.203613,482632
2017-11-24,1164.000000,1164.000000,1148.150024,1159.599976,1145.203613,406704
2017-11-27,1158.000000,1160.000000,1146.099976,1156.500000,1142.142090,373156
2017-11-28,1157.500000,1174.900024,1150.150024,1171.000000,1156.462280,445227
2017-11-29,1166.000000,1176.349976,1148.250000,1153.849976,1139.525146,516698
2017-11-30,1150.250000,1158.000000,1141.349976,1146.750000,1132.513306,1433116
2017-12-01,1147.199951,1154.000000,1130.250000,1133.750000,1119.674561,397188
2017-12-04,1145.449951,1145.449951,1117.000000,1121.000000,1107.083008,455769
2017-12-05,1122.000000,1124.150024,1108.050049,1115.000000,1101.157471,702853
2017-12-06,1114.800049,1114.949951,1099.000000,1104.349976,1090.639648,723473
2017-12-07,1108.000000,1151.000000,1106.849976,1144.400024,1130.192383,986078
2017-12-08,1144.949951,1153.500000,1130.099976,1135.500000,1121.402832,593327
2017-12-11,1142.000000,1142.699951,1123.400024,1125.849976,1111.872803,551772
2017-12-12,1131.849976,1131.849976,1101.000000,1117.400024,1103.527710,1060836
2017-12-13,1117.900024,1137.500000,1110.000000,1116.550049,1102.688232,646677
2017-12-14,1122.000000,1129.550049,1115.400024,1123.449951,1109.502441,543059
2017-12-15,1129.000000,1134.699951,1116.000000,1118.699951,1104.811401,897594
2017-12-18,1120.000000,1139.949951,1110.000000,1137.150024,1123.032471,622558
2017-12-19,1149.000000,1149.500000,1130.949951,1137.699951,1123.575562,459494
2017-12-20,1137.500000,1141.949951,1125.000000,1135.500000,1121.402832,458160
2017-12-21,1140.949951,1144.000000,1130.400024,1137.900024,1123.773193,460388
2017-12-22,1137.000000,1142.500000,1132.500000,1138.000000,1123.871948,377780
2017-12-26,1142.000000,1155.599976,1140.199951,1150.750000,1136.463623,820589
2017-12-27,1150.000000,1157.000000,1142.000000,1149.050049,1134.784790,611258
2017-12-28,1146.000000,1154.349976,1138.349976,1144.400024,1130.192383,536350
2017-12-29,1145.099976,1172.500000,1142.050049,1158.500000,1144.117432,965848
2018-01-01,1163.000000,1165.000000,1138.099976,1143.650024,1129.451782,591349
2018-01-02,1146.000000,1150.000000,1134.050049,1142.750000,1128.562866,516171
2018-01-03,1149.000000,1149.000000,1135.300049,1141.900024,1127.723511,593809
2018-01-04,1149.000000,1178.000000,1145.900024,1172.050049,1157.499146,729965
2018-01-05,1178.000000,1192.000000,1167.449951,1185.250000,1170.535278,1151320
2018-01-08,1190.000000,1190.849976,1173.500000,1182.000000,1167.325562,928875
2018-01-09,1183.099976,1197.199951,1175.099976,1193.050049,1178.238525,699621
2018-01-10,1186.000000,1189.099976,1171.099976,1177.400024,1162.782715,1102382
2018-01-11,1179.900024,1189.949951,1170.000000,1188.949951,1174.189331,475476
2018-01-12,1187.000000,1192.550049,1176.000000,1189.699951,1174.930054,390841
2018-01-15,1189.650024,1208.199951,1182.449951,1204.050049,1189.101929,723833
2018-01-16,1204.050049,1204.050049,1184.000000,1188.750000,1173.991699,557253
2018-01-17,1186.800049,1196.400024,1178.400024,1193.750000,1178.929810,506648
2018-01-18,1195.000000,1204.099976,1181.000000,1188.250000,1173.498047,500762
2018-01-19,1183.099976,1195.000000,1177.900024,1189.900024,1175.127563,722692
2018-01-22,1192.000000,1193.699951,1164.099976,1176.000000,1161.400146,942542
2018-01-23,1176.000000,1177.849976,1156.199951,1169.900024,1155.375854,1841634
2018-01-24,1170.000000,1171.650024,1145.050049,1151.050049,1136.759888,1122469
2018-01-25,1148.000000,1161.400024,1143.449951,1150.449951,1136.167236,1563047
2018-01-29,1154.000000,1164.250000,1147.599976,1152.050049,1137.747559,1538762
2018-01-30,1151.000000,1152.000000,1123.449951,1126.699951,1112.712036,1404578
2018-01-31,1128.000000,1139.800049,1124.000000,1128.300049,1114.292358,961596
2018-02-01,1126.000000,1157.349976,1126.000000,1153.000000,1138.685547,1103162
2018-02-02,1148.000000,1148.000000,1123.949951,1137.900024,1123.773193,872105
2018-02-05,1121.199951,1140.000000,1114.300049,1134.099976,1120.020264,1263378
2018-02-06,1110.000000,1127.000000,1090.099976,1110.250000,1096.466431,1055719
2018-02-07,1115.000000,1125.199951,1106.550049,1121.099976,1107.181763,854461
2018-02-08,1128.000000,1131.300049,1110.000000,1124.050049,1110.095215,1185917
2018-02-09,1101.000000,1142.250000,1101.000000,1130.750000,1116.711792,666922
2018-02-12,1138.000000,1150.000000,1135.900024,1144.400024,1130.192383,646362
2018-02-14,1144.000000,1144.000000,1127.000000,1139.150024,1125.007568,691596
2018-02-15,1135.000000,1139.900024,1123.000000,1135.449951,1121.353516,471072
2018-02-16,1136.500000,1147.000000,1130.000000,1143.849976,1129.649170,734476
2018-02-19,1145.000000,1145.800049,1111.550049,1120.349976,1106.441040,443677
2018-02-20,1123.949951,1136.000000,1112.750000,1126.400024,1112.416016,662281
2018-02-21,1132.349976,1133.250000,1115.000000,1127.199951,1113.205811,720563
2018-02-22,1122.699951,1126.400024,1101.000000,1118.099976,1104.218872,1559398
2018-02-23,1117.050049,1117.050049,1098.900024,1101.800049,1088.121338,1140118
2018-02-26,1110.000000,1110.000000,1095.400024,1104.800049,1091.083984,1170283
2018-02-27,1104.800049,1113.000000,1098.949951,1110.349976,1096.565186,610498
2018-02-28,1104.000000,1124.000000,1099.250000,1117.750000,1103.873291,1006756
2018-03-01,1120.000000,1124.199951,1108.000000,1118.900024,1105.009033,736217
2018-03-05,1110.250000,1114.849976,1100.000000,1105.949951,1092.219727,529677
2018-03-06,1112.599976,1112.599976,1100.000000,1101.599976,1087.923706,702294
2018-03-07,1105.699951,1109.949951,1095.250000,1107.250000,1093.503662,669686
2018-03-08,1114.800049,1130.000000,1107.599976,1127.599976,1113.601074,751329
2018-03-09,1133.000000,1140.000000,1124.400024,1129.099976,1115.082275,1158526
2018-03-12,1131.099976,1134.000000,1120.000000,1131.500000,1117.452515,527293
2018-03-13,1125.199951,1143.000000,1125.199951,1140.300049,1126.143311,711550
2018-03-14,1139.949951,1144.449951,1131.099976,1137.000000,1122.884399,1360578
2018-03-15,1132.150024,1163.750000,1132.150024,1160.800049,1146.388794,1146702
2018-03-16,1159.900024,1159.900024,1118.400024,1122.750000,1108.811279,1946844
2018-03-19,1121.150024,1124.000000,1097.900024,1102.550049,1088.862061,855444
2018-03-20,1102.000000,1117.000000,1092.150024,1106.500000,1092.762817,720303
2018-03-21,1106.500000,1116.000000,1100.000000,1103.550049,1089.849609,612237
2018-03-22,1102.500000,1110.000000,1100.000000,1107.099976,1093.355469,478426
2018-03-23,1094.849976,1120.000000,1093.050049,1112.650024,1098.836670,828523
2018-03-26,1112.000000,1119.000000,1101.000000,1117.550049,1103.675903,479675
2018-03-27,1119.000000,1138.000000,1116.400024,1131.099976,1117.057617,672158
2018-03-28,1130.849976,1130.849976,1115.000000,1120.400024,1106.490356,699839
2018-04-02,1120.400024,1153.949951,1111.500000,1150.150024,1135.871094,428944
2018-04-03,1145.050049,1156.699951,1138.949951,1152.099976,1137.796875,561118
2018-04-04,1156.900024,1157.699951,1126.000000,1136.000000,1121.896606,607619
2018-04-05,1151.800049,1156.800049,1137.550049,1142.900024,1128.710938,549137
2018-04-06,1142.900024,1152.800049,1135.000000,1143.500000,1129.303589,395626
2018-04-09,1145.000000,1171.500000,1139.949951,1157.449951,1143.080322,837112
2018-04-10,1159.000000,1167.699951,1152.900024,1156.750000,1142.389160,546269
2018-04-11,1157.000000,1158.599976,1141.199951,1155.849976,1141.500244,419140
2018-04-12,1149.500000,1169.900024,1144.900024,1165.199951,1150.734131,360744
2018-04-13,1170.000000,1176.849976,1157.849976,1162.199951,1147.771484,639579
2018-04-16,1160.000000,1188.500000,1155.000000,1178.849976,1164.214722,550645
2018-04-17,1180.000000,1187.400024,1169.000000,1176.000000,1161.400146,432543
2018-04-18,1179.000000,1185.000000,1168.000000,1172.300049,1157.746216,465763
2018-04-19,1172.000000,1187.000000,1162.599976,1165.000000,1150.536743,620949
2018-04-20,1165.000000,1165.949951,1142.250000,1159.349976,1144.956787,727517
2018-04-23,1160.900024,1181.400024,1145.400024,1178.699951,1164.066528,554353
2018-04-24,1177.500000,1182.449951,1161.900024,1170.099976,1155.573242,484112
2018-04-25,1167.000000,1168.800049,1156.050049,1163.050049,1148.610840,280574
2018-04-26,1164.000000,1177.050049,1149.550049,1155.699951,1141.352051,1638937
2018-04-27,1165.250000,1199.099976,1164.250000,1181.599976,1166.930542,803227
2018-04-30,1189.699951,1207.000000,1182.400024,1201.699951,1186.781006,505974
2018-05-02,1200.250000,1230.599976,1197.400024,1222.300049,1207.125366,2011978
2018-05-03,1220.300049,1230.000000,1201.000000,1206.750000,1191.768433,641515
2018-05-04,1212.000000,1212.000000,1178.099976,1190.449951,1175.670654,743905
2018-05-07,1192.000000,1220.800049,1180.000000,1215.250000,1200.162842,728801
2018-05-08,1219.000000,1224.000000,1205.000000,1209.900024,1194.879272,627060
2018-05-09,1197.599976,1229.099976,1197.599976,1222.550049,1207.372192,729538
2018-05-10,1232.000000,1238.000000,1207.500000,1217.699951,1202.582397,1904962
2018-05-11,1237.000000,1291.900024,1229.849976,1286.449951,1270.478760,4723019
2018-05-14,1285.000000,1305.000000,1268.599976,1297.349976,1281.243530,1553283
2018-05-15,1291.000000,1323.449951,1288.800049,1314.650024,1298.328735,1368261
2018-05-16,1305.150024,1332.000000,1300.849976,1323.699951,1307.266357,736281
2018-05-17,1313.150024,1330.000000,1303.550049,1309.449951,1293.193237,751423
2018-05-18,1305.000000,1316.400024,1287.599976,1308.349976,1292.106934,939743
2018-05-21,1305.000000,1314.699951,1290.849976,1301.699951,1285.539551,692442
2018-05-22,1298.000000,1302.000000,1279.000000,1286.849976,1270.873779,708573
2018-05-23,1281.000000,1292.150024,1269.599976,1278.599976,1262.726196,509522
2018-05-24,1277.099976,1302.900024,1263.000000,1293.599976,1277.540161,774173
2018-05-25,1300.000000,1310.000000,1280.000000,1292.349976,1276.305664,773652
2018-05-28,1294.500000,1331.900024,1291.550049,1321.849976,1305.439453,657272
2018-05-29,1326.000000,1330.000000,1289.000000,1299.500000,1283.366821,769331
2018-05-30,1290.000000,1300.949951,1283.349976,1293.849976,1277.786987,478025
2018-05-31,1300.199951,1311.699951,1287.000000,1304.650024,1288.453003,1400776
2018-06-01,1307.000000,1310.000000,1290.800049,1293.050049,1276.997070,368820
2018-06-04,1295.000000,1297.500000,1265.000000,1284.449951,1268.503662,939794
2018-06-05,1276.250000,1293.300049,1270.550049,1273.599976,1257.788452,524237
2018-06-06,1270.900024,1270.900024,1245.050049,1262.800049,1247.122559,1211557
2018-06-07,1270.150024,1297.000000,1256.000000,1290.800049,1274.775024,701247
2018-06-08,1275.000000,1288.550049,1272.000000,1278.849976,1262.973267,442333
2018-06-11,1279.000000,1295.900024,1275.199951,1283.300049,1267.368042,373098
2018-06-12,1278.550049,1292.000000,1275.199951,1287.699951,1271.713379,401090
2018-06-13,1290.000000,1292.750000,1281.949951,1286.400024,1270.429443,566241
2018-06-14,1280.449951,1289.650024,1270.000000,1286.099976,1276.134888,507824
2018-06-15,1284.900024,1286.650024,1268.099976,1282.199951,1272.265137,1048699
2018-06-18,1289.400024,1289.650024,1271.000000,1282.050049,1272.116333,512049
2018-06-19,1273.000000,1287.650024,1265.000000,1269.199951,1259.365845,572488
2018-06-20,1275.000000,1275.000000,1260.000000,1271.300049,1261.449707,484907
2018-06-21,1272.000000,1279.900024,1246.000000,1253.000000,1243.291504,1179247
2018-06-22,1261.500000,1273.550049,1240.199951,1267.699951,1257.877441,646452
2018-06-25,1268.000000,1272.099976,1249.300049,1253.449951,1243.737915,936253
2018-06-26,1255.000000,1279.849976,1253.000000,1274.599976,1264.723999,1262632
2018-06-27,1279.150024,1285.000000,1263.000000,1267.150024,1257.331909,857951
2018-06-28,1267.150024,1273.449951,1250.000000,1268.400024,1258.572144,729637
2018-06-29,1268.250000,1271.099976,1252.150024,1264.449951,1254.652588,622680
2018-07-02,1266.500000,1297.949951,1261.000000,1293.050049,1283.031128,1437438
2018-07-03,1298.599976,1308.599976,1288.099976,1291.849976,1281.840454,1399979
2018-07-04,1296.000000,1299.949951,1282.750000,1289.800049,1279.806396,619316
2018-07-05,1294.800049,1330.000000,1278.300049,1321.400024,1311.161377,1733903
2018-07-06,1325.000000,1335.400024,1309.050049,1323.150024,1312.897949,1662920
2018-07-09,1330.000000,1367.900024,1325.250000,1363.099976,1352.538330,1391869
2018-07-10,1362.800049,1375.500000,1355.000000,1370.449951,1359.831299,796987
2018-07-11,1360.000000,1384.750000,1357.349976,1359.800049,1349.263916,784238
2018-07-12,1370.000000,1379.000000,1346.000000,1357.900024,1347.378662,953054
2018-07-13,1359.500000,1374.400024,1358.699951,1367.800049,1357.202026,655594
2018-07-16,1370.000000,1394.900024,1351.099976,1359.550049,1349.015869,1234066
2018-07-17,1365.400024,1383.500000,1353.099976,1376.250000,1365.586426,1166581
2018-07-18,1386.000000,1399.949951,1377.550049,1393.000000,1382.206665,1085504
2018-07-19,1395.000000,1408.500000,1393.949951,1403.000000,1392.129150,848175
2018-07-20,1403.000000,1404.750000,1381.500000,1396.449951,1385.629883,575194
2018-07-23,1425.099976,1464.400024,1396.599976,1433.199951,1422.095093,1975242
2018-07-24,1443.000000,1476.199951,1425.500000,1467.750000,1456.377441,2171087
2018-07-25,1453.000000,1490.599976,1421.349976,1450.150024,1438.913818,4310816
2018-07-26,1448.099976,1457.849976,1422.250000,1433.849976,1422.740112,1732715
2018-07-27,1437.000000,1454.000000,1425.349976,1434.849976,1423.732422,630981
2018-07-30,1434.250000,1451.849976,1427.000000,1430.199951,1419.118408,750392
2018-07-31,1430.000000,1456.599976,1426.000000,1451.400024,1440.154175,1221636
2018-08-01,1458.000000,1459.949951,1430.800049,1437.199951,1426.064087,1121286
2018-08-02,1437.199951,1443.900024,1414.849976,1418.400024,1407.409912,836564
2018-08-03,1424.000000,1426.250000,1407.000000,1411.849976,1400.910645,1002287
2018-08-06,1420.000000,1420.900024,1394.699951,1397.400024,1386.572510,795996
2018-08-07,1399.000000,1438.000000,1399.000000,1424.250000,1413.214600,1915936
2018-08-08,1430.949951,1447.650024,1417.000000,1425.750000,1414.702881,1063862
2018-08-09,1431.900024,1433.949951,1414.099976,1417.349976,1406.367920,903734
2018-08-10,1420.000000,1439.900024,1409.250000,1418.599976,1407.608276,997053
2018-08-13,1414.000000,1421.599976,1397.000000,1399.250000,1388.408203,875198
2018-08-14,1407.900024,1416.699951,1391.550049,1395.099976,1384.290283,729379
2018-08-16,1401.000000,1410.000000,1387.000000,1394.800049,1383.992798,1050412
2018-08-17,1403.000000,1405.150024,1390.000000,1400.650024,1389.797363,537229
2018-08-20,1406.000000,1431.000000,1398.000000,1409.099976,1398.181885,1259905
2018-08-21,1416.449951,1425.949951,1395.400024,1403.300049,1392.426880,1520772
2018-08-23,1410.000000,1412.000000,1390.699951,1394.750000,1383.943115,859955
2018-08-24,1395.000000,1411.000000,1385.050049,1393.500000,1382.702881,919355
2018-08-27,1397.500000,1407.000000,1396.500000,1399.800049,1388.954102,785772
2018-08-28,1402.000000,1419.650024,1401.000000,1407.500000,1396.594238,1290318
2018-08-29,1413.750000,1413.750000,1391.000000,1394.000000,1383.198975,743529
2018-08-30,1394.099976,1398.699951,1373.550049,1378.699951,1368.017334,1062266
2018-08-31,1383.000000,1392.000000,1364.199951,1372.449951,1361.815796,1006329
2018-09-03,1384.000000,1387.500000,1355.000000,1361.599976,1351.049927,817733
2018-09-04,1360.000000,1364.599976,1302.500000,1311.300049,1301.139771,1789240
2018-09-05,1314.500000,1330.000000,1302.449951,1321.300049,1311.062256,1222703
2018-09-06,1327.949951,1331.949951,1308.000000,1314.500000,1304.314941,726455
2018-09-07,1322.800049,1322.800049,1310.000000,1316.000000,1305.803345,912914
2018-09-10,1314.599976,1318.000000,1280.500000,1293.099976,1283.080688,1121083
2018-09-11,1295.000000,1313.300049,1286.699951,1297.849976,1287.793945,1676544
2018-09-12,1303.500000,1303.500000,1280.000000,1291.000000,1280.996948,1111171
2018-09-14,1298.800049,1336.550049,1297.550049,1333.900024,1323.564575,1498792
2018-09-17,1329.949951,1329.949951,1302.000000,1308.650024,1298.510254,965321
2018-09-18,1306.000000,1331.750000,1285.000000,1292.099976,1282.088501,1088372
2018-09-19,1304.199951,1319.199951,1287.000000,1291.349976,1281.344238,929673
2018-09-21,1292.099976,1324.849976,1211.900024,1304.750000,1294.640503,1867297
2018-09-24,1300.000000,1316.650024,1256.000000,1271.949951,1262.094604,1691456
2018-09-25,1271.800049,1304.849976,1257.150024,1289.900024,1279.905518,1262738
2018-09-26,1300.000000,1303.500000,1274.000000,1282.000000,1272.066772,1338324
2018-09-27,1294.800049,1314.000000,1276.449951,1287.500000,1277.524170,1901166
2018-09-28,1293.000000,1315.000000,1286.000000,1293.300049,1283.279175,1549540
2018-10-01,1299.000000,1307.900024,1269.000000,1279.800049,1269.883789,1143818
2018-10-03,1264.900024,1269.000000,1246.150024,1251.750000,1242.051147,1236645
2018-10-04,1228.000000,1239.199951,1214.000000,1224.699951,1215.210693,1557441
2018-10-05,1221.449951,1240.000000,1191.849976,1209.500000,1200.128418,1344685
2018-10-08,1210.000000,1254.000000,1201.099976,1247.800049,1238.131714,1050759
2018-10-09,1254.000000,1255.900024,1191.000000,1201.400024,1192.091187,1088738
2018-10-10,1205.900024,1240.849976,1180.900024,1225.949951,1216.450928,803576
2018-10-11,1201.000000,1221.500000,1190.449951,1219.050049,1209.604492,781348
2018-10-12,1233.900024,1265.949951,1233.900024,1261.199951,1251.427856,1000950
2018-10-15,1255.000000,1257.199951,1241.500000,1250.300049,1240.612305,728514
2018-10-16,1257.000000,1282.900024,1252.550049,1267.599976,1257.778320,908616
2018-10-17,1282.199951,1282.250000,1255.000000,1259.000000,1249.244995,698043
2018-10-19,1264.000000,1287.000000,1220.449951,1235.400024,1225.827759,1449043
2018-10-22,1245.000000,1247.150024,1191.000000,1200.400024,1191.098999,1949683
2018-10-23,1135.199951,1190.000000,1118.000000,1138.449951,1129.628906,8272850
2018-10-24,1160.000000,1199.000000,1150.150024,1186.900024,1177.703613,2370198
2018-10-25,1180.500000,1208.949951,1175.000000,1200.050049,1190.751831,1995349
2018-10-26,1200.000000,1202.000000,1168.349976,1190.300049,1181.077271,1440249
2018-10-29,1194.800049,1213.699951,1186.500000,1196.050049,1189.631104,1186190
2018-10-30,1194.800049,1208.000000,1175.550049,1196.300049,1189.879761,1075337
2018-10-31,1205.599976,1234.949951,1183.849976,1230.400024,1223.796753,1561884
2018-11-01,1233.000000,1244.800049,1213.800049,1217.800049,1211.264404,1200280
2018-11-02,1242.000000,1291.550049,1241.250000,1247.000000,1240.307617,2235848
2018-11-05,1252.000000,1260.650024,1232.500000,1244.050049,1237.373535,756887
2018-11-06,1242.199951,1255.000000,1235.000000,1238.500000,1231.853271,815046
2018-11-07,1250.000000,1254.000000,1239.199951,1250.949951,1244.236450,100134
2018-11-09,1259.800049,1308.900024,1256.849976,1295.599976,1288.646851,2026920
2018-11-12,1295.000000,1314.900024,1275.150024,1278.800049,1271.937012,1100286
2018-11-13,1277.449951,1295.599976,1277.449951,1284.900024,1278.004272,1632176
2018-11-14,1312.000000,1337.949951,1302.000000,1320.550049,1313.463013,1631802
2018-11-15,1320.000000,1331.849976,1313.400024,1318.300049,1311.225098,1065640
2018-11-16,1320.000000,1329.800049,1313.199951,1321.300049,1314.208984,1113304
2018-11-19,1329.000000,1329.849976,1305.000000,1312.150024,1305.108032,784645
2018-11-20,1317.000000,1331.050049,1304.699951,1306.849976,1299.836426,867729
2018-11-21,1329.000000,1342.500000,1313.750000,1324.199951,1317.093262,1374789
2018-11-22,1330.000000,1330.699951,1308.750000,1314.400024,1307.345947,691593
2018-11-26,1329.949951,1357.550049,1323.599976,1349.500000,1342.257568,2149117
2018-11-27,1346.800049,1346.800049,1326.050049,1339.599976,1332.410645,1130756
2018-11-28,1352.900024,1354.550049,1319.150024,1324.250000,1317.143066,1205630
2018-11-29,1336.000000,1355.000000,1330.699951,1350.300049,1343.053345,3556169
2018-11-30,1352.800049,1361.750000,1342.150024,1345.949951,1338.726563,1030541
2018-12-03,1345.000000,1359.000000,1335.050049,1338.699951,1331.515503,710748
2018-12-04,1336.550049,1354.699951,1326.449951,1329.449951,1322.315186,830261
2018-12-05,1328.500000,1343.000000,1323.599976,1329.500000,1322.364868,864628
2018-12-06,1324.000000,1324.949951,1286.599976,1295.099976,1288.149536,896350
2018-12-07,1306.500000,1324.000000,1298.400024,1318.650024,1311.573120,1037026
2018-12-10,1280.000000,1306.250000,1262.300049,1274.199951,1267.361694,1074399
2018-12-11,1268.000000,1336.449951,1252.150024,1323.599976,1316.496582,1746513
2018-12-12,1323.000000,1337.199951,1311.849976,1330.900024,1323.757446,986580
2018-12-13,1338.449951,1343.199951,1316.000000,1320.199951,1313.114746,1175211
2018-12-14,1332.800049,1351.000000,1320.000000,1340.949951,1333.753418,1869410
2018-12-17,1340.000000,1344.949951,1330.000000,1335.849976,1328.680786,665295
2018-12-18,1338.449951,1361.000000,1327.550049,1355.699951,1348.424316,1581385
2018-12-19,1370.000000,1406.800049,1370.000000,1400.250000,1392.735229,3334213
2018-12-20,1389.900024,1431.550049,1389.050049,1425.800049,1418.148193,2578234
2018-12-21,1433.900024,1433.900024,1382.300049,1388.199951,1380.749878,2098064
2018-12-24,1388.000000,1388.949951,1351.099976,1357.050049,1349.767090,1649577
2018-12-26,1367.949951,1374.900024,1347.400024,1363.000000,1355.685181,1790087
2018-12-27,1360.050049,1384.750000,1354.300049,1372.500000,1365.134155,2174090
2018-12-28,1383.000000,1383.000000,1359.000000,1366.000000,1358.669067,1705033
2018-12-31,1375.000000,1378.000000,1367.300049,1373.050049,1365.681274,698593
2019-01-01,1373.199951,1379.699951,1358.599976,1371.550049,1364.189331,664707
